100,200,400,800,1000,1200,2000,4000
151432.0,493218.0,443058.0,1265776.0,1530085.0,1489206.0,6412896.0,44995800.0
154265.0,499858.0,489672.0,590613.0,1178821.0,1628869.0,5801548.0,45422867.0
157152.0,506520.0,531672.0,915836.0,828169.0,1912097.0,6184518.0,45327575.0
160033.0,513417.0,573739.0,1242935.0,1478018.0,2048447.0,5695474.0,45056757.0
162849.0,520177.0,616397.0,567813.0,1128107.0,1192010.0,6102198.0,44526008.0
165644.0,526995.0,658471.0,893338.0,781034.0,1337850.0,5648162.0,45718272.0
168489.0,533611.0,700346.0,1220190.0,1430870.0,1479280.0,6179642.0,45325804.0
171319.0,540190.0,742211.0,546647.0,1086066.0,1624119.0,5691318.0,44883406.0
174123.0,546829.0,784187.0,872771.0,788315.0,1770943.0,6197944.0,44785893.0
177100.0,553535.0,826147.0,1200161.0,1437789.0,1915916.0,5599419.0,44673587.0
180378.0,560165.0,868046.0,526271.0,1091339.0,2065702.0,6117273.0,45367911.0
183290.0,567079.0,910083.0,852847.0,788169.0,1214516.0,5538947.0,44873975.0
186125.0,573785.0,952047.0,1179240.0,1439232.0,1362035.0,6176818.0,44773218.0
188961.0,580569.0,994034.0,505638.0,1096794.0,1513980.0,5598330.0,44908034.0
191809.0,587189.0,1035972.0,831952.0,755865.0,1659464.0,6239192.0,44902037.0
194811.0,593837.0,77967.0,1158653.0,1411014.0,1808346.0,5650332.0,44997618.0
197652.0,600430.0,123988.0,488368.0,1067234.0,1960038.0,6067582.0,44692821.0
200498.0,607079.0,165989.0,814782.0,779058.0,2177325.0,5492351.0,46183547.0
203328.0,613651.0,207950.0,1141297.0,1429692.0,1325474.0,6145874.0,44969748.0
206149.0,620290.0,249978.0,468359.0,1085761.0,1580445.0,5882963.0,45065054.0
208991.0,626855.0,291947.0,795586.0,742464.0,1761385.0,6317302.0,45193663.0
211814.0,633447.0,333961.0,1123226.0,1398029.0,1911084.0,5850679.0,44935329.0
214642.0,640114.0,375849.0,451431.0,1062136.0,2066220.0,6382418.0,44440070.0
217482.0,646675.0,417797.0,779493.0,718128.0,1219837.0,5812205.0,45544889.0
220343.0,653245.0,459756.0,1107487.0,1374853.0,1376156.0,6570991.0,45082193.0
223134.0,659835.0,501673.0,437391.0,1030922.0,1532062.0,6203040.0,44959387.0
225938.0,666430.0,543642.0,766214.0,689145.0,1690269.0,5623312.0,44917987.0
228785.0,673039.0,585580.0,1095385.0,1347214.0,1847854.0,6282202.0,44661385.0
231659.0,679678.0,627667.0,423961.0,1080150.0,2008006.0,5810768.0,45520193.0
234503.0,686266.0,669675.0,753696.0,803108.0,1213568.0,6347609.0,45393236.0
