100,200,400,800,1000,1200,2000,4000
776132.0,264604.0,849093.0,1960503.0,3339066.0,5192387.0,20740996.0,160592509.0
782879.0,286655.0,1007865.0,2204134.0,2914389.0,4436222.0,19984994.0,156471772.0
790857.0,308319.0,166226.0,1478507.0,3486530.0,4824149.0,20459137.0,155531057.0
794855.0,329499.0,324110.0,1773183.0,2913302.0,4994971.0,19745515.0,157280043.0
799062.0,351112.0,482146.0,2070267.0,3339675.0,4362319.0,20329900.0,155296356.0
803608.0,374502.0,639919.0,1312564.0,2893268.0,4727327.0,20677755.0,155300329.0
808529.0,397645.0,798246.0,1587591.0,3317946.0,5089147.0,20124318.0,155281477.0
814220.0,419542.0,959144.0,1828607.0,2862549.0,4449711.0,20245854.0,155302655.0
820099.0,441800.0,1117776.0,2074897.0,3276709.0,4611072.0,19737683.0,155452312.0
826196.0,464525.0,275588.0,1345996.0,2690589.0,4785694.0,20171788.0,155394477.0
832103.0,485678.0,435125.0,1596247.0,3237972.0,4952936.0,19930049.0,155635198.0
837961.0,506887.0,592792.0,1862771.0,2654088.0,5123743.0,20536472.0,156839617.0
843871.0,528006.0,750808.0,2134628.0,3071769.0,4293292.0,19955726.0,155102264.0
849754.0,549120.0,909625.0,1374888.0,2595993.0,4461881.0,19381754.0,155289475.0
855643.0,570603.0,1069675.0,1612004.0,3066798.0,4627851.0,19759735.0,155371419.0
861529.0,592767.0,229069.0,1854622.0,2567992.0,4898717.0,20183260.0,155503152.0
867399.0,614964.0,387291.0,2092257.0,3069663.0,5125600.0,19579972.0,155542037.0
873262.0,637144.0,545731.0,1330571.0,2485672.0,4284846.0,20458226.0,155689826.0
879112.0,659337.0,705130.0,1570100.0,2987304.0,4449629.0,19842560.0,157355712.0
884973.0,681454.0,863177.0,1807521.0,3436134.0,4667462.0,20613990.0,155849789.0
890819.0,703571.0,1021773.0,2071547.0,2850782.0,4849508.0,20043874.0,154900945.0
896697.0,726208.0,181264.0,1344905.0,3346048.0,5021421.0,19866460.0,154970853.0
902557.0,748899.0,340023.0,1583762.0,2767375.0,4193510.0,20620376.0,155308206.0
908436.0,771602.0,498665.0,1823246.0,3255834.0,4382875.0,20008355.0,154969308.0
914299.0,794251.0,656985.0,2092931.0,2793609.0,4555994.0,19763663.0,154981738.0
920179.0,816944.0,817263.0,1410630.0,3200859.0,4725112.0,20588571.0,155070367.0
926025.0,839614.0,974968.0,1652369.0,2608514.0,4890487.0,19996697.0,155563635.0
931894.0,862255.0,1133146.0,1918170.0,3021970.0,5060696.0,19717296.0,155646064.0
937768.0,884910.0,290545.0,2159143.0,2552325.0,4225471.0,20120592.0,156819584.0
943637.0,907608.0,448522.0,1421655.0,3035541.0,4393414.0,19717536.0,155901544.0
